,raw,filtered
2015-02-02 15:00:00,3.0,1.65899740108
2015-02-02 16:00:00,1.0,1.02622313749
2015-02-02 17:00:00,0.0,0.58472292562
2015-02-02 18:00:00,0.0,0.315593657909
2015-02-02 19:00:00,0.0,0.0936272057759
2015-02-02 20:00:00,0.0,0.0
2015-02-02 21:00:00,0.0,0.0
2015-02-02 22:00:00,0.0,0.0
2015-02-02 23:00:00,0.0,0.0
2015-02-03 00:00:00,0.0,0.0
2015-02-03 01:00:00,0.0,0.0
2015-02-03 02:00:00,0.0,0.0
2015-02-03 03:00:00,0.0,0.0
2015-02-03 04:00:00,0.0,0.409889515174
2015-02-03 05:00:00,0.0,0.965782651635
2015-02-03 06:00:00,0.0,1.4934192025
2015-02-03 07:00:00,2.0,2.10940281896
2015-02-03 08:00:00,3.0,2.74105974327
2015-02-03 09:00:00,4.0,3.19095786545
2015-02-03 10:00:00,5.0,3.63062638608
2015-02-03 11:00:00,4.0,3.43652906611
2015-02-03 12:00:00,4.0,3.33159224453
2015-02-03 13:00:00,4.0,2.62366847378
2015-02-03 14:00:00,2.0,1.90796868575
2015-02-03 15:00:00,1.0,1.27959076583
2015-02-03 16:00:00,0.0,0.827662711466
2015-02-03 17:00:00,0.0,0.435606930891
2015-02-03 18:00:00,0.0,0.0904045665414
2015-02-03 19:00:00,0.0,0.0
2015-02-03 20:00:00,0.0,0.0
2015-02-03 21:00:00,0.0,0.0
2015-02-03 22:00:00,0.0,0.0
2015-02-03 23:00:00,0.0,0.0
2015-02-04 00:00:00,0.0,0.0
2015-02-04 01:00:00,0.0,0.0
2015-02-04 02:00:00,0.0,0.0
2015-02-04 03:00:00,0.0,0.101304018919
2015-02-04 04:00:00,0.0,0.330944676642
2015-02-04 05:00:00,0.0,0.639545930413
2015-02-04 06:00:00,1.0,1.00411462508
2015-02-04 07:00:00,2.0,1.39347206672
2015-02-04 08:00:00,2.0,1.71181697883
2015-02-04 09:00:00,2.0,1.90361655559
2015-02-04 10:00:00,1.0,2.0
2015-02-04 11:00:00,2.0,2.0
2015-02-04 12:00:00,2.0,1.92089259214
2015-02-04 13:00:00,2.0,1.6876040035
2015-02-04 14:00:00,2.0,1.36758974513
2015-02-04 15:00:00,1.0,1.00192686301
2015-02-04 16:00:00,0.0,0.638336916196
2015-02-04 17:00:00,0.0,0.331619897327
2015-02-04 18:00:00,0.0,0.101866660451
2015-02-04 19:00:00,0.0,0.0
2015-02-04 20:00:00,0.0,0.0
2015-02-04 21:00:00,0.0,0.0
2015-02-04 22:00:00,0.0,0.0
2015-02-04 23:00:00,0.0,0.0
2015-02-05 00:00:00,0.0,0.0
2015-02-05 01:00:00,0.0,0.0
2015-02-05 02:00:00,0.0,0.0
2015-02-05 03:00:00,0.0,0.0
2015-02-05 04:00:00,0.0,0.80173540058
2015-02-05 05:00:00,0.0,1.51091348803
2015-02-05 06:00:00,1.0,2.19096027799
2015-02-05 07:00:00,3.0,3.0
2015-02-05 08:00:00,3.0,4.0
2015-02-05 09:00:00,7.0,5.0
2015-02-05 10:00:00,6.0,6.0
2015-02-05 11:00:00,5.0,6.0
2015-02-05 12:00:00,8.0,5.70542747825
2015-02-05 13:00:00,7.0,5.4273371622
2015-02-05 14:00:00,6.0,6.0
2015-02-05 15:00:00,3.0,3.91319652499
2015-02-05 16:00:00,0.0,2.85576236676
2015-02-05 17:00:00,0.0,1.85950523641
2015-02-05 18:00:00,1.0,1.03599013036
2015-02-05 19:00:00,0.0,0.498461793634
2015-02-05 20:00:00,0.0,0.246938873793
2015-02-05 21:00:00,0.0,0.0661313668949
2015-02-05 22:00:00,0.0,0.0
2015-02-05 23:00:00,0.0,0.0
2015-02-06 00:00:00,0.0,0.0
2015-02-06 01:00:00,0.0,0.0
2015-02-06 02:00:00,0.0,0.0
2015-02-06 03:00:00,0.0,0.0
2015-02-06 04:00:00,0.0,0.848173311254
2015-02-06 05:00:00,0.0,1.5537900845
2015-02-06 06:00:00,0.0,2.23680721134
2015-02-06 07:00:00,3.0,3.0
2015-02-06 08:00:00,4.0,3.42547766495
2015-02-06 09:00:00,5.0,3.61330431279
2015-02-06 10:00:00,6.0,3.82865059355
2015-02-06 11:00:00,4.0,4.0
2015-02-06 12:00:00,4.0,3.6008557752
2015-02-06 13:00:00,5.0,2.74045786832
2015-02-06 14:00:00,5.0,1.95367240242
2015-02-06 15:00:00,1.0,1.11146825523
2015-02-06 16:00:00,0.0,0.366650080242
2015-02-06 17:00:00,0.0,0.127502890407
2015-02-06 18:00:00,0.0,0.0326184766959
2015-02-06 19:00:00,1.0,0.0
2015-02-06 20:00:00,0.0,0.0
2015-02-06 21:00:00,0.0,0.0
2015-02-06 22:00:00,0.0,0.0
2015-02-06 23:00:00,0.0,0.0
2015-02-07 00:00:00,0.0,0.0
2015-02-07 01:00:00,0.0,0.0
2015-02-07 02:00:00,0.0,0.0
2015-02-07 03:00:00,0.0,0.0
2015-02-07 04:00:00,0.0,0.0
2015-02-07 05:00:00,0.0,0.0
2015-02-07 06:00:00,0.0,0.0
2015-02-07 07:00:00,0.0,0.0
2015-02-07 08:00:00,0.0,0.0
2015-02-07 09:00:00,0.0,0.0
2015-02-07 10:00:00,0.0,0.0
2015-02-07 11:00:00,0.0,0.0
2015-02-07 12:00:00,0.0,0.0342950880139
2015-02-07 13:00:00,0.0,0.208108072897
2015-02-07 14:00:00,0.0,0.420359387119
2015-02-07 15:00:00,1.0,0.632454259788
2015-02-07 16:00:00,1.0,0.877476865234
2015-02-07 17:00:00,1.0,0.940425285989
2015-02-07 18:00:00,3.0,0.730713082208
2015-02-07 19:00:00,1.0,0.525665274183
2015-02-07 20:00:00,0.0,0.342403018356
2015-02-07 21:00:00,0.0,0.127123265859
2015-02-07 22:00:00,0.0,0.0231103504606
2015-02-07 23:00:00,0.0,0.0
2015-02-09 00:00:00,0.0,0.0
2015-02-09 01:00:00,0.0,0.0
2015-02-09 02:00:00,0.0,0.0
2015-02-09 03:00:00,0.0,0.0
2015-02-09 04:00:00,0.0,0.0
2015-02-09 05:00:00,0.0,0.808190699106
2015-02-09 06:00:00,0.0,1.45786275344
2015-02-09 07:00:00,4.0,2.01203137565
2015-02-09 08:00:00,3.0,3.0
2015-02-09 09:00:00,3.0,3.0
2015-02-09 10:00:00,3.0,2.8444387337
2015-02-09 11:00:00,0.0,2.58566202182
2015-02-09 12:00:00,3.0,2.31755694167
2015-02-09 13:00:00,2.0,2.00262842356
2015-02-09 14:00:00,3.0,1.50107504813
2015-02-09 15:00:00,2.0,1.07206670843
2015-02-09 16:00:00,0.0,0.645075575066
2015-02-09 17:00:00,0.0,0.0
2015-02-09 18:00:00,0.0,0.0
2015-02-09 19:00:00,0.0,0.0
2015-02-09 20:00:00,0.0,0.0
2015-02-09 21:00:00,0.0,0.0
2015-02-09 22:00:00,0.0,0.0
2015-02-09 23:00:00,0.0,0.0
2015-02-10 00:00:00,0.0,0.0
2015-02-10 01:00:00,0.0,0.0
2015-02-10 02:00:00,0.0,0.0
2015-02-10 03:00:00,0.0,0.0
2015-02-10 04:00:00,0.0,0.0361979038878
2015-02-10 05:00:00,0.0,0.213659595706
2015-02-10 06:00:00,0.0,0.425993470186
2015-02-10 07:00:00,1.0,0.641750573174
2015-02-10 08:00:00,1.0,0.902427517368
2015-02-10 09:00:00,1.0,1.15244112771
2015-02-10 10:00:00,2.0,1.39892429878
2015-02-10 11:00:00,1.0,1.61676574366
2015-02-10 12:00:00,2.0,1.87048289435
2015-02-10 13:00:00,2.0,2.0006761137
2015-02-10 14:00:00,1.0,2.00096769124
2015-02-10 15:00:00,1.0,2.0
2015-02-10 16:00:00,4.0,2.0
2015-02-10 17:00:00,6.0,6.0
2015-02-10 18:00:00,6.0,6.0
2015-02-10 19:00:00,2.0,2.0
2015-02-10 20:00:00,0.0,1.38194319724
2015-02-10 21:00:00,0.0,0.875174717841
2015-02-10 22:00:00,0.0,0.372057198785
2015-02-10 23:00:00,0.0,0.0
2015-02-11 00:00:00,0.0,0.0
2015-02-11 01:00:00,0.0,0.0
2015-02-11 02:00:00,0.0,0.0
2015-02-11 03:00:00,0.0,0.0
2015-02-11 04:00:00,0.0,0.0278753469542
2015-02-11 05:00:00,0.0,0.191194772936
2015-02-11 06:00:00,0.0,0.406387656513
2015-02-11 07:00:00,1.0,0.597277515682
2015-02-11 08:00:00,1.0,0.822373088152
2015-02-11 09:00:00,1.0,0.988476023966
2015-02-11 10:00:00,1.0,1.1290255281
2015-02-11 11:00:00,0.0,1.38396456521
2015-02-11 12:00:00,1.0,1.65386995357
2015-02-11 13:00:00,2.0,1.91282555464
2015-02-11 14:00:00,3.0,1.77953795749
2015-02-11 15:00:00,3.0,1.56261571183
2015-02-11 16:00:00,2.0,1.33737861937
2015-02-11 17:00:00,1.0,1.06959258055
2015-02-11 18:00:00,0.0,0.657970310081
2015-02-11 19:00:00,0.0,0.3502313552
2015-02-11 20:00:00,0.0,0.100418529982
2015-02-11 21:00:00,0.0,0.0
2015-02-11 22:00:00,0.0,0.0
2015-02-11 23:00:00,0.0,0.0
2015-02-12 00:00:00,0.0,0.0
2015-02-12 01:00:00,0.0,0.0
2015-02-12 02:00:00,0.0,0.0
2015-02-12 03:00:00,0.0,0.0
2015-02-12 04:00:00,0.0,0.0710369733913
2015-02-12 05:00:00,0.0,0.277136658714
2015-02-12 06:00:00,0.0,0.528173362433
2015-02-12 07:00:00,1.0,0.858293114146
2015-02-12 08:00:00,1.0,1.24888253312
2015-02-12 09:00:00,2.0,1.65448490628
2015-02-12 10:00:00,2.0,2.01925936495
2015-02-12 11:00:00,1.0,1.77653498365
2015-02-12 12:00:00,3.0,1.56417126875
2015-02-12 13:00:00,2.0,1.3666837987
2015-02-12 14:00:00,1.0,1.20437750361
2015-02-12 15:00:00,1.0,0.816936003182
2015-02-12 16:00:00,0.0,0.513083448118
2015-02-12 17:00:00,0.0,0.276683254829
2015-02-12 18:00:00,0.0,0.0713284058498
2015-02-12 19:00:00,0.0,0.0
2015-02-12 20:00:00,0.0,0.0
2015-02-12 21:00:00,0.0,0.0
2015-02-12 22:00:00,0.0,0.0
2015-02-12 23:00:00,0.0,0.0
2015-02-13 00:00:00,0.0,0.0
2015-02-13 01:00:00,0.0,0.0
2015-02-13 02:00:00,0.0,0.0
2015-02-13 03:00:00,0.0,0.0
2015-02-13 04:00:00,0.0,0.0801561116179
2015-02-13 05:00:00,0.0,0.291961773432
2015-02-13 06:00:00,0.0,0.563124190641
2015-02-13 07:00:00,1.0,0.921187660398
2015-02-13 08:00:00,1.0,1.37039392457
2015-02-13 09:00:00,2.0,1.82452934185
2015-02-13 10:00:00,5.0,2.24111632292
2015-02-13 11:00:00,2.0,2.64621080044
2015-02-13 12:00:00,3.0,2.51867757097
2015-02-13 13:00:00,5.0,2.61854050822
2015-02-13 14:00:00,4.0,2.21384113471
2015-02-13 15:00:00,2.0,1.76931090352
2015-02-13 16:00:00,1.0,1.2227344707
2015-02-13 17:00:00,0.0,0.77378830139
2015-02-13 18:00:00,0.0,0.404105323753
2015-02-13 19:00:00,0.0,0.0997229956732
2015-02-13 20:00:00,0.0,0.0
2015-02-13 21:00:00,0.0,0.0
2015-02-13 22:00:00,0.0,0.0
2015-02-13 23:00:00,0.0,0.0
2015-02-14 00:00:00,0.0,0.0
2015-02-14 01:00:00,0.0,0.0
2015-02-14 02:00:00,0.0,0.0
2015-02-14 03:00:00,0.0,0.0
2015-02-14 04:00:00,0.0,0.0
2015-02-14 05:00:00,0.0,0.0
2015-02-14 06:00:00,0.0,0.0989585616949
2015-02-14 07:00:00,0.0,0.326189033568
2015-02-14 08:00:00,0.0,0.597018305418
2015-02-14 09:00:00,1.0,0.974341740319
2015-02-14 10:00:00,2.0,0.95260962059
2015-02-14 11:00:00,2.0,0.997459133112
2015-02-14 12:00:00,2.0,0.95260962059
2015-02-14 13:00:00,1.0,0.974341740319
2015-02-14 14:00:00,0.0,0.597018305418
2015-02-14 15:00:00,0.0,0.326189033569
2015-02-14 16:00:00,0.0,0.098958561695
2015-02-14 17:00:00,0.0,0.0
2015-02-14 18:00:00,0.0,0.0
2015-02-14 19:00:00,0.0,0.0
2015-02-14 20:00:00,0.0,0.0
2015-02-14 21:00:00,0.0,0.0
2015-02-14 22:00:00,0.0,0.0
2015-02-14 23:00:00,0.0,0.0
2015-02-17 00:00:00,0.0,0.0
2015-02-17 01:00:00,0.0,0.0
2015-02-17 02:00:00,0.0,0.0
2015-02-17 03:00:00,0.0,0.0
2015-02-17 04:00:00,0.0,0.0
2015-02-17 05:00:00,0.0,0.317894111623
2015-02-17 06:00:00,0.0,0.830236547119
2015-02-17 07:00:00,2.0,1.16646692944
2015-02-17 08:00:00,2.0,1.65833141274
2015-02-17 09:00:00,2.0,2.0
2015-02-17 10:00:00,2.0,2.0
2015-02-17 11:00:00,0.0,2.0
2015-02-17 12:00:00,2.0,2.0
2015-02-17 13:00:00,2.0,2.0
2015-02-17 14:00:00,2.0,1.65833141274
2015-02-17 15:00:00,2.0,1.16646692944
2015-02-17 16:00:00,0.0,0.830236547119
2015-02-17 17:00:00,0.0,0.317894111623
2015-02-17 18:00:00,0.0,0.0
2015-02-17 19:00:00,0.0,0.0
2015-02-17 20:00:00,0.0,0.0
2015-02-17 21:00:00,0.0,0.0
2015-02-17 22:00:00,0.0,0.0
2015-02-17 23:00:00,0.0,0.0
2015-02-18 00:00:00,0.0,0.0
2015-02-18 01:00:00,0.0,0.0
2015-02-18 02:00:00,0.0,0.0
2015-02-18 03:00:00,0.0,0.101802015385
2015-02-18 04:00:00,0.0,0.331514942116
2015-02-18 05:00:00,0.0,0.638898063013
2015-02-18 06:00:00,1.0,1.00239677375
2015-02-18 07:00:00,2.0,1.36910617034
2015-02-18 08:00:00,2.0,1.68990997203
2015-02-18 09:00:00,2.0,1.94647941629
2015-02-18 10:00:00,2.0,2.0
2015-02-18 11:00:00,1.0,2.0
2015-02-18 12:00:00,3.0,2.0
2015-02-18 13:00:00,4.0,2.0
2015-02-18 14:00:00,2.0,2.0
2015-02-18 15:00:00,2.0,1.58342815494
2015-02-18 16:00:00,0.0,1.11478256257
2015-02-18 17:00:00,0.0,0.699683965593
2015-02-18 18:00:00,0.0,0.134794315788
2015-02-18 19:00:00,0.0,0.0
2015-02-18 20:00:00,0.0,0.0
2015-02-18 21:00:00,0.0,0.0
2015-02-18 22:00:00,0.0,0.0
2015-02-18 23:00:00,0.0,0.0
2015-02-19 00:00:00,0.0,0.0
2015-02-19 01:00:00,0.0,0.0
2015-02-19 02:00:00,0.0,0.0
2015-02-19 03:00:00,0.0,0.0918086315067
2015-02-19 04:00:00,0.0,0.315103241919
2015-02-19 05:00:00,0.0,0.586199544559
2015-02-19 06:00:00,1.0,1.112682461
2015-02-19 07:00:00,3.0,1.68795260588
2015-02-19 08:00:00,4.0,2.332525087
2015-02-19 09:00:00,3.0,2.86948523186
2015-02-19 10:00:00,4.0,3.31337271011
2015-02-19 11:00:00,1.0,3.5730031167
2015-02-19 12:00:00,4.0,3.82604035432
2015-02-19 13:00:00,4.0,4.0
2015-02-19 14:00:00,4.0,4.0
2015-02-19 15:00:00,4.0,4.0
2015-02-19 16:00:00,1.0,3.40201828819
2015-02-19 17:00:00,5.0,2.95097239639
2015-02-19 18:00:00,7.0,2.5
2015-02-19 19:00:00,2.0,2.0
2015-02-19 20:00:00,0.0,1.38673678875
2015-02-19 21:00:00,0.0,0.887014054059
2015-02-19 22:00:00,0.0,0.388077126445
2015-02-19 23:00:00,0.0,0.0
2015-02-20 00:00:00,0.0,0.0
2015-02-20 01:00:00,0.0,0.0
2015-02-20 02:00:00,0.0,0.0
2015-02-20 03:00:00,0.0,0.10459589277
2015-02-20 04:00:00,0.0,0.387678504678
2015-02-20 05:00:00,0.0,0.741357570604
2015-02-20 06:00:00,1.0,1.17004260619
2015-02-20 07:00:00,2.0,1.70001976313
2015-02-20 08:00:00,2.0,2.34583746272
2015-02-20 09:00:00,3.0,3.01140019216
2015-02-20 10:00:00,4.0,3.57186457402
2015-02-20 11:00:00,0.0,4.11040929315
2015-02-20 12:00:00,5.0,4.64816262992
2015-02-20 13:00:00,5.0,5.03503614626
2015-02-20 14:00:00,5.0,3.92670178507
2015-02-20 15:00:00,5.0,3.06717149798
2015-02-20 16:00:00,1.0,2.23232481708
2015-02-20 17:00:00,1.0,1.11728719703
2015-02-20 18:00:00,1.0,0.757871673475
2015-02-20 19:00:00,0.0,0.473491395587
2015-02-20 20:00:00,0.0,0.243383287884
2015-02-20 21:00:00,0.0,0.0541327083189
2015-02-20 22:00:00,0.0,0.0
2015-02-20 23:00:00,0.0,0.0
2015-02-21 00:00:00,0.0,0.0
2015-02-21 01:00:00,0.0,0.0
2015-02-21 02:00:00,0.0,0.0
2015-02-21 03:00:00,0.0,0.0
2015-02-21 04:00:00,0.0,0.0
2015-02-21 05:00:00,0.0,0.0
2015-02-21 06:00:00,0.0,0.0
2015-02-21 07:00:00,0.0,0.0
2015-02-21 08:00:00,0.0,1.14482245339
2015-02-21 09:00:00,0.0,2.13128523104
2015-02-21 10:00:00,2.0,3.0
2015-02-21 11:00:00,4.0,4.0
2015-02-21 12:00:00,5.0,5.0
2015-02-21 13:00:00,7.0,6.0
2015-02-21 14:00:00,7.0,3.27559786911
2015-02-21 15:00:00,2.0,2.6
2015-02-21 16:00:00,1.0,1.5
2015-02-21 17:00:00,1.0,0.978345379875
2015-02-21 18:00:00,2.0,0.608369885142
2015-02-21 19:00:00,0.0,0.338359172365
2015-02-21 20:00:00,0.0,0.105464656493
2015-02-21 21:00:00,0.0,0.0
2015-02-21 22:00:00,0.0,0.0
2015-02-21 23:00:00,0.0,0.0
2015-02-23 00:00:00,0.0,0.0
2015-02-23 01:00:00,0.0,0.0
2015-02-23 02:00:00,0.0,0.0
2015-02-23 03:00:00,0.0,0.0
2015-02-23 04:00:00,0.0,0.0354526805603
2015-02-23 05:00:00,0.0,0.211787637506
2015-02-23 06:00:00,0.0,0.423090455677
2015-02-23 07:00:00,1.0,0.635011139901
2015-02-23 08:00:00,1.0,0.881617349269
2015-02-23 09:00:00,1.0,1.00769689534
2015-02-23 10:00:00,3.0,1.20547361749
2015-02-23 11:00:00,1.0,1.4366264207
2015-02-23 12:00:00,3.0,1.61522936498
2015-02-23 13:00:00,2.0,1.84318087177
2015-02-23 14:00:00,2.0,1.7420185167
2015-02-23 15:00:00,2.0,1.4088766217
2015-02-23 16:00:00,1.0,1.01524104528
2015-02-23 17:00:00,0.0,0.649998310514
2015-02-23 18:00:00,0.0,0.335953288683
2015-02-23 19:00:00,0.0,0.10330462477
2015-02-23 20:00:00,0.0,0.0
2015-02-23 21:00:00,0.0,0.0
2015-02-23 22:00:00,0.0,0.0
2015-02-23 23:00:00,0.0,0.0
2015-02-24 00:00:00,0.0,0.0
2015-02-24 01:00:00,0.0,0.0
2015-02-24 02:00:00,0.0,0.0
2015-02-24 03:00:00,0.0,0.0
2015-02-24 04:00:00,0.0,0.0367752466001
2015-02-24 05:00:00,0.0,0.215017949265
2015-02-24 06:00:00,0.0,0.42938745462
2015-02-24 07:00:00,1.0,0.653795307802
2015-02-24 08:00:00,1.0,0.931958326787
2015-02-24 09:00:00,1.0,1.19758162375
2015-02-24 10:00:00,2.0,1.4300446322
2015-02-24 11:00:00,0.0,1.63344221984
2015-02-24 12:00:00,2.0,1.87630464668
2015-02-24 13:00:00,2.0,2.0
2015-02-24 14:00:00,2.0,1.66220506379
2015-02-24 15:00:00,2.0,1.1702383946
2015-02-24 16:00:00,0.0,0.832303540013
2015-02-24 17:00:00,0.0,0.321433171094
2015-02-24 18:00:00,0.0,0.0
2015-02-24 19:00:00,0.0,0.0
2015-02-24 20:00:00,0.0,0.0
2015-02-24 21:00:00,0.0,0.0
2015-02-24 22:00:00,0.0,0.0
2015-02-24 23:00:00,0.0,0.0
2015-02-25 00:00:00,0.0,0.0
2015-02-25 01:00:00,0.0,0.0
2015-02-25 02:00:00,0.0,0.0
2015-02-25 03:00:00,0.0,0.0
2015-02-25 04:00:00,0.0,0.0
2015-02-25 05:00:00,0.0,0.0
2015-02-25 06:00:00,0.0,0.836028036848
2015-02-25 07:00:00,1.0,2.03530168341
2015-02-25 08:00:00,4.0,3.06519847771
2015-02-25 09:00:00,5.0,4.2128894237
2015-02-25 10:00:00,5.0,4.79402322445
2015-02-25 11:00:00,5.0,4.29878476552
2015-02-25 12:00:00,4.0,3.72896588638
2015-02-25 13:00:00,3.0,3.03704513056
2015-02-25 14:00:00,2.0,2.42691674834
2015-02-25 15:00:00,0.0,1.92135417564
2015-02-25 16:00:00,1.0,1.43615603889
2015-02-25 17:00:00,1.0,1.05346406323
2015-02-25 18:00:00,1.0,0.849240333803
2015-02-25 19:00:00,1.0,0.611346985109
2015-02-25 20:00:00,0.0,0.408635815755
2015-02-25 21:00:00,0.0,0.193960861918
2015-02-25 22:00:00,0.0,0.0288704521059
2015-02-25 23:00:00,0.0,0.0
2015-02-26 00:00:00,0.0,0.0
2015-02-26 01:00:00,0.0,0.0
2015-02-26 02:00:00,0.0,0.0
2015-02-26 03:00:00,0.0,0.0
2015-02-26 04:00:00,0.0,0.0
2015-02-26 05:00:00,0.0,0.864461415795
2015-02-26 06:00:00,0.0,1.5494935453
2015-02-26 07:00:00,1.0,2.22434625926
2015-02-26 08:00:00,3.0,3.0
2015-02-26 09:00:00,4.0,3.25
2015-02-26 10:00:00,5.0,3.5
2015-02-26 11:00:00,3.0,3.75
2015-02-26 12:00:00,4.0,4.0
2015-02-26 13:00:00,5.0,3.5
2015-02-26 14:00:00,5.0,2.95885874184
2015-02-26 15:00:00,4.0,2.41336413465
2015-02-26 16:00:00,2.0,1.92674210683
2015-02-26 17:00:00,1.0,1.26565967512
2015-02-26 18:00:00,0.0,0.813716561849
2015-02-26 19:00:00,0.0,0.427514434657
2015-02-26 20:00:00,0.0,0.0939514852912
2015-02-26 21:00:00,0.0,0.0
2015-02-26 22:00:00,0.0,0.0
2015-02-26 23:00:00,0.0,0.0
2015-02-27 00:00:00,0.0,0.0
2015-02-27 01:00:00,0.0,0.0
2015-02-27 02:00:00,0.0,0.0
2015-02-27 03:00:00,0.0,0.0
2015-02-27 04:00:00,0.0,0.367061717301
2015-02-27 05:00:00,0.0,0.870192080938
2015-02-27 06:00:00,0.0,1.37979122038
2015-02-27 07:00:00,2.0,2.0
2015-02-27 08:00:00,1.0,2.75
2015-02-27 09:00:00,5.0,3.5
2015-02-27 10:00:00,6.0,4.25
2015-02-27 11:00:00,5.0,5.0
2015-02-27 12:00:00,7.0,5.0
2015-02-27 13:00:00,6.0,5.0
2015-02-27 14:00:00,5.0,5.0
2015-02-27 15:00:00,5.0,3.75
2015-02-27 16:00:00,1.0,2.62089720118
2015-02-27 17:00:00,0.0,1.48212833773
2015-02-27 18:00:00,0.0,0.0
2015-02-27 19:00:00,0.0,0.0
2015-02-27 20:00:00,0.0,0.0
2015-02-27 21:00:00,0.0,0.0
2015-02-27 22:00:00,0.0,0.0
2015-02-27 23:00:00,0.0,0.0
2015-02-28 00:00:00,0.0,0.0
2015-02-28 01:00:00,0.0,0.0
2015-02-28 02:00:00,0.0,0.0
2015-02-28 03:00:00,0.0,0.0
2015-02-28 04:00:00,0.0,0.0
2015-02-28 05:00:00,0.0,0.0
2015-02-28 06:00:00,0.0,0.0927811241774
2015-02-28 07:00:00,0.0,0.315129219175
2015-02-28 08:00:00,0.0,0.624644450062
2015-02-28 09:00:00,1.0,0.993126992667
2015-02-28 10:00:00,3.0,1.38426699247
2015-02-28 11:00:00,2.0,1.70998206646
2015-02-28 12:00:00,2.0,1.9093980628
2015-02-28 13:00:00,3.0,2.0
2015-02-28 14:00:00,2.0,2.0
2015-02-28 15:00:00,2.0,2.18484653697
2015-02-28 16:00:00,4.0,2.43178832533
2015-02-28 17:00:00,4.0,2.69736695723
2015-02-28 18:00:00,3.0,3.0
2015-02-28 19:00:00,3.0,2.25
2015-02-28 20:00:00,0.0,1.50478956639
2015-02-28 21:00:00,0.0,0.762204318686
2015-02-28 22:00:00,0.0,0.0195197555087
2015-02-28 23:00:00,0.0,-0.723166772792
